"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 28, 2017","3,333.66","3,311.23","3,333.80","3,300.78","13.82B","0.34%"
"Nov 27, 2017","3,322.23","3,346.66","3,347.05","3,315.26","16.64B","-0.94%"
"Nov 24, 2017","3,353.82","3,340.38","3,360.75","3,328.33","15.96B","0.06%"
"Nov 23, 2017","3,351.92","3,425.01","3,429.42","3,342.33","21.53B","-2.29%"
"Nov 22, 2017","3,430.46","3,417.33","3,442.18","3,404.29","21.36B","0.59%"
"Nov 21, 2017","3,410.50","3,382.36","3,419.80","3,377.60","19.69B","0.53%"
"Nov 20, 2017","3,392.40","3,361.36","3,393.11","3,337.12","17.65B","0.28%"
"Nov 17, 2017","3,382.91","3,392.68","3,403.29","3,373.30","24.95B","-0.48%"
"Nov 16, 2017","3,399.25","3,393.19","3,409.65","3,390.59","15.67B","-0.10%"
"Nov 15, 2017","3,402.52","3,416.21","3,423.75","3,396.38","16.88B","-0.79%"
"Nov 14, 2017","3,429.55","3,446.55","3,450.49","3,419.69","19.65B","-0.53%"
"Nov 13, 2017","3,447.84","3,435.18","3,449.16","3,435.08","20.54B","0.44%"
"Nov 10, 2017","3,432.67","3,423.18","3,438.79","3,414.33","18.93B","0.14%"
"Nov 09, 2017","3,427.79","3,410.67","3,428.77","3,408.62","15.86B","0.36%"
"Nov 08, 2017","3,415.46","3,409.15","3,434.49","3,404.88","18.54B","0.06%"
"Nov 07, 2017","3,413.57","3,389.47","3,415.15","3,387.95","19.06B","0.75%"
"Nov 06, 2017","3,388.17","3,369.68","3,389.38","3,356.53","15.46B","0.49%"
"Nov 03, 2017","3,371.74","3,377.74","3,380.57","3,347.36","17.27B","-0.34%"
"Nov 02, 2017","3,383.31","3,391.65","3,391.65","3,372.21","16.69B","-0.37%"
"Nov 01, 2017","3,395.91","3,393.97","3,410.35","3,388.60","18.06B","0.08%"
"Oct 31, 2017","3,393.34","3,381.00","3,397.10","3,376.12","15.35B","0.09%"
"Oct 30, 2017","3,390.34","3,413.87","3,419.73","3,357.28","20.83B","-0.77%"
"Oct 27, 2017","3,416.81","3,404.50","3,421.10","3,402.11","17.03B","0.27%"
"Oct 26, 2017","3,407.57","3,397.52","3,414.24","3,391.45","18.38B","0.31%"
"Oct 25, 2017","3,396.90","3,384.86","3,398.30","3,382.03","12.31B","0.26%"
"Oct 24, 2017","3,388.25","3,376.60","3,388.69","3,374.12","13.99B","0.22%"
"Oct 23, 2017","3,380.70","3,382.28","3,385.29","3,374.70","13.08B","0.06%"
"Oct 20, 2017","3,378.65","3,363.51","3,379.77","3,360.10","12.72B","0.25%"
"Oct 19, 2017","3,370.17","3,374.64","3,378.74","3,359.63","15.85B","-0.34%"
"Oct 18, 2017","3,381.79","3,373.53","3,383.23","3,371.92","15.72B","0.29%"
"Oct 17, 2017","3,372.04","3,373.23","3,382.41","3,365.56","12.54B","-0.19%"
"Oct 16, 2017","3,378.47","3,393.21","3,400.51","3,374.77","17.43B","-0.36%"
"Oct 13, 2017","3,390.52","3,384.49","3,395.75","3,383.24","14.00B","0.13%"
"Oct 12, 2017","3,386.10","3,385.53","3,390.20","3,372.53","16.18B","-0.06%"
"Oct 11, 2017","3,388.28","3,381.49","3,395.78","3,379.16","18.15B","0.16%"
"Oct 10, 2017","3,382.99","3,373.34","3,384.03","3,358.80","17.94B","0.26%"
"Oct 09, 2017","3,374.38","3,403.25","3,410.17","3,366.97","19.17B","0.76%"
"Sep 29, 2017","3,348.94","3,340.31","3,357.02","3,340.31","14.49B","0.28%"
"Sep 28, 2017","3,339.64","3,343.84","3,344.60","3,336.18","14.94B","-0.17%"
"Sep 27, 2017","3,345.27","3,340.82","3,349.69","3,340.30","14.31B","0.05%"
"Sep 26, 2017","3,343.58","3,336.35","3,347.16","3,332.60","13.26B","0.06%"
"Sep 25, 2017","3,341.55","3,344.59","3,350.96","3,334.94","16.96B","-0.33%"
"Sep 22, 2017","3,352.53","3,347.16","3,356.45","3,334.98","17.92B","-0.16%"
"Sep 21, 2017","3,357.81","3,364.70","3,377.88","3,356.88","19.74B","-0.24%"
"Sep 20, 2017","3,366.00","3,352.18","3,370.10","3,346.54","19.22B","0.27%"
"Sep 19, 2017","3,356.84","3,365.53","3,370.40","3,344.71","19.11B","-0.18%"
"Sep 18, 2017","3,362.86","3,352.51","3,371.75","3,352.51","19.03B","0.28%"
"Sep 15, 2017","3,353.62","3,365.15","3,365.53","3,345.33","21.98B","-0.53%"
"Sep 14, 2017","3,371.43","3,383.47","3,391.64","3,361.33","22.13B","-0.38%"
"Sep 13, 2017","3,384.15","3,374.72","3,387.14","3,366.54","19.46B","0.14%"
"Sep 12, 2017","3,379.49","3,381.49","3,391.07","3,370.85","27.29B","0.09%"
"Sep 11, 2017","3,376.42","3,365.35","3,384.81","3,360.05","21.90B","0.33%"
"Sep 08, 2017","3,365.24","3,364.43","3,380.89","3,353.69","19.84B","-0.01%"
"Sep 07, 2017","3,365.50","3,383.63","3,387.80","3,363.18","22.11B","-0.59%"
"Sep 06, 2017","3,385.39","3,372.43","3,391.01","3,364.76","22.91B","0.03%"
"Sep 05, 2017","3,384.32","3,377.20","3,390.82","3,371.57","21.66B","0.14%"
"Sep 04, 2017","3,379.58","3,369.72","3,381.40","3,359.13","26.74B","0.37%"
"Sep 01, 2017","3,367.12","3,365.99","3,381.93","3,358.47","28.25B","0.19%"
"Aug 31, 2017","3,360.81","3,361.46","3,367.36","3,340.69","23.44B","-0.08%"
"Aug 30, 2017","3,363.63","3,361.82","3,376.65","3,357.08","24.69B","-0.05%"
"Aug 29, 2017","3,365.23","3,362.06","3,374.59","3,354.46","21.95B","0.08%"
"Aug 28, 2017","3,362.65","3,336.13","3,375.03","3,336.13","25.75B","0.93%"
"Aug 25, 2017","3,331.52","3,271.46","3,331.91","3,271.46","20.58B","1.83%"
"Aug 24, 2017","3,271.51","3,287.96","3,297.99","3,266.36","16.35B","-0.49%"
"Aug 23, 2017","3,287.70","3,283.80","3,299.46","3,274.44","17.98B","-0.08%"
"Aug 22, 2017","3,290.23","3,287.61","3,293.48","3,274.94","18.65B","0.10%"
"Aug 21, 2017","3,286.91","3,274.58","3,287.52","3,270.48","18.61B","0.56%"
"Aug 18, 2017","3,268.72","3,253.24","3,275.08","3,248.08","19.11B","0.01%"
"Aug 17, 2017","3,268.43","3,253.85","3,269.14","3,251.46","20.36B","0.68%"
"Aug 16, 2017","3,246.45","3,247.85","3,248.78","3,228.87","17.69B","-0.15%"
"Aug 15, 2017","3,251.26","3,235.23","3,263.59","3,235.10","18.23B","0.43%"
"Aug 14, 2017","3,237.36","3,206.04","3,240.05","3,206.04","19.03B","0.90%"
"Aug 11, 2017","3,208.54","3,237.92","3,245.12","3,200.75","26.30B","-1.63%"
"Aug 10, 2017","3,261.75","3,269.73","3,282.52","3,236.18","24.07B","-0.42%"
"Aug 09, 2017","3,275.57","3,277.81","3,277.94","3,263.85","23.56B","-0.19%"
"Aug 08, 2017","3,281.87","3,277.19","3,285.48","3,269.66","25.20B","0.07%"
"Aug 07, 2017","3,279.46","3,257.67","3,280.10","3,243.72","23.12B","0.53%"
"Aug 04, 2017","3,262.08","3,269.32","3,287.19","3,261.31","27.59B","-0.33%"
"Aug 03, 2017","3,272.93","3,279.99","3,293.37","3,262.16","23.33B","-0.37%"
"Aug 02, 2017","3,285.06","3,288.52","3,305.43","3,282.04","26.67B","-0.23%"
